123.6446 	ERROR 	Error in handleLineEditChange: inputFieldName=session, type=<type 'int'>, value=`, error=invalid literal for int() with base 10: '`'
161.5230 	EXP 	Created anxScale = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=UNKNOWN, autoLog=True, choices=False, depth=0, disappear=False, flipVert=False, high=100, kwargs=UNKNOWN, labels=list(...), leftKeys=['1'], lineColor=(0, 0, 0), low=0, marker=ShapeStim(...), markerColor=(0, 0, 0), markerExpansion=UNKNOWN, markerStart=50.0, maxTime=inf, minTime=0.4, mouseOnly=False, name='anxScale', noMouse=False, pos=[0.0, -0.45], precision=1, respKeys=[], rightKeys=['2'], scale='How anxious do you feel right now?', self=UNKNOWN, showAccept=False, showValue=False, singleClick=False, size=1.2, skipKeys=[], stretch=1.0, textColor=(0, 0, 0), textFont='Helvetica Bold', textSize=0.19200000000000003, tickHeight=0.0, tickMarks=100.0, win=Window(...))
161.5849 	EXP 	ImageStimulus: size = array([1920, 1080])
161.5849 	EXP 	ImageStimulus: image = 'Circles/1_1.JPG'
161.5849 	EXP 	fixCross: autoDraw = True
161.5849 	EXP 	Display Fixation
161.5849 	EXP 	anxScale: flipVert = False
161.5849 	EXP 	anxScale: autoLog = True
161.5849 	EXP 	anxScale: autoDraw = True
161.5849 	EXP 	Display anxScale
163.5514 	DATA 	Keypress: 1
163.7284 	DATA 	Keypress: 1
163.8750 	DATA 	Keypress: 1
163.9949 	DATA 	Keypress: 2
164.1631 	DATA 	Keypress: 1
164.3069 	DATA 	Keypress: 1
164.4171 	DATA 	Keypress: 1
164.5673 	DATA 	Keypress: 1
164.7402 	DATA 	Keypress: 1
164.8412 	DATA 	Keypress: 1
165.0082 	DATA 	Keypress: 1
165.1573 	DATA 	Keypress: 1
165.3081 	DATA 	Keypress: 1
165.4427 	DATA 	Keypress: 1
165.6106 	DATA 	Keypress: 1
165.7447 	DATA 	Keypress: 1
165.8565 	DATA 	Keypress: 1
166.0781 	DATA 	Keypress: 2
167.3234 	DATA 	Keypress: 2
167.4654 	DATA 	Keypress: 2
167.6067 	DATA 	Keypress: 2
167.7430 	DATA 	Keypress: 2
167.9084 	DATA 	Keypress: 2
168.0406 	DATA 	Keypress: 2
168.1908 	DATA 	Keypress: 2
168.3304 	DATA 	Keypress: 2
168.4637 	DATA 	Keypress: 2
168.5958 	DATA 	Keypress: 2
168.7315 	DATA 	Keypress: 2
168.8655 	DATA 	Keypress: 2
169.0132 	DATA 	Keypress: 2
169.1549 	DATA 	Keypress: 2
169.2791 	DATA 	Keypress: 2
169.5360 	DATA 	Keypress: 2
169.5505 	EXP 	fixCross: autoDraw = False
169.5505 	EXP 	ImageStimulus: size = array([1920, 1080])
169.5505 	EXP 	ImageStimulus: image = 'Circles/1_1.JPG'
169.5505 	EXP 	ImageStimulus: autoDraw = True
169.5505 	EXP 	anxScale: autoDraw = False
169.5505 	EXP 	anxScale: autoDraw = True
169.5505 	EXP 	Display Circles/1_1.JPG
169.5779 	DATA 	Keypress: 2
170.6614 	DATA 	Mouse: Left button down, pos=(753,278)
171.3199 	DATA 	Mouse:  Left button up, pos=(983,282)
171.4350 	EXP 	ImageStimulus: autoDraw = False
171.4350 	EXP 	Display Fixation
171.5676 	EXP 	ImageStimulus: size = array([1920, 1080])
171.5676 	EXP 	ImageStimulus: image = 'Circles/1_2.JPG'
171.8221 	DATA 	Mouse: Left button down, pos=(979,284)
172.4344 	EXP 	ImageStimulus: autoDraw = True
172.4344 	EXP 	anxScale: autoDraw = False
172.4344 	EXP 	anxScale: autoDraw = True
172.4344 	EXP 	Display Circles/1_2.JPG
173.0221 	DATA 	Mouse:  Left button up, pos=(394,288)
173.6059 	DATA 	Mouse: Left button down, pos=(398,287)
174.4329 	EXP 	ImageStimulus: autoDraw = False
174.4329 	EXP 	Display Fixation
174.4346 	DATA 	RatingScale anxScale: history=[(50.0, 0.0), (49, 2.022), (48, 2.201), (47, 2.348), (48, 2.466), (47, 2.634), (46, 2.777), (45, 2.887), (44, 3.037), (43, 3.211), (42, 3.313), (41, 3.483), (40, 3.628), (39, 3.78), (38, 3.914), (37, 4.082), (36, 4.215), (35, 4.327), (36, 4.548), (37, 5.794), (38, 5.936), (39, 6.077), (40, 6.214), (41, 6.38), (42, 6.514), (43, 6.663), (44, 6.804), (45, 6.934), (46, 7.066), (47, 7.204), (48, 7.336), (49, 7.484), (50, 7.625), (51, 7.749), (52, 8.007), (53, 8.052), (54, 9.136), (55, 9.182), (56, 9.227), (58, 9.241), (59, 9.262), (60, 9.281), (61, 9.302), (63, 9.327), (65, 9.349), (67, 9.37), (68, 9.396), (70, 9.416), (71, 9.442), (72, 9.48), (73, 9.549), (74, 9.576), (75, 9.599), (76, 9.668), (78, 9.692), (79, 9.727), (80, 9.749), (79, 10.366), (77, 10.381), (75, 10.398), (72, 10.416), (71, 10.442), (68, 10.458), (66, 10.476), (65, 10.498), (63, 10.515), (62, 10.551), (61, 10.574), (60, 10.594), (58, 10.617), (57, 10.639), (56, 10.658), (55, 10.681), (52, 10.699), (50, 10.716), (48, 10.742), (45, 10.764), (41, 10.783), (39, 10.799), (38, 10.818), (37, 10.843), (36, 10.866), (35, 10.885), (33, 10.909), (32, 10.949), (30, 10.975), (29, 10.995), (28, 11.022), (27, 11.043), (26, 11.085), (24, 11.11), (23, 11.133), (22, 11.149), (19, 11.174), (17, 11.189), (16, 11.226), (15, 11.248), (14, 11.268), (13, 11.317), (12, 11.34), (13, 12.076), (15, 12.14), (16, 12.162), (18, 12.183), (20, 12.198), (22, 12.218), (25, 12.24), (28, 12.258), (31, 12.273), (34, 12.29), (37, 12.307), (41, 12.331), (44, 12.351), (49, 12.374), (50, 12.396), (52, 12.413), (53, 12.477), (54, 12.509), (55, 12.549), (56, 12.568), (58, 12.592), (60, 12.608), (61, 12.627), (63, 12.651), (65, 12.675), (66, 12.69), (68, 12.728), (70, 12.756), (71, 12.776), (73, 12.798), (74, 12.835), (75, 12.864), (76, 12.887)]
174.5858 	EXP 	anxScale: autoDraw = False
174.5858 	EXP 	topMsg: text = 'This concludes the current block. Please wait for further instruction before continuing.'
174.5858 	EXP 	bottomMsg: text = 'Press SPACE to continue.'
174.5858 	EXP 	BetweenBlock
174.7961 	DATA 	Mouse:  Left button up, pos=(994,293)
213.2786 	DATA 	Keypress: grave
215.0842 	DATA 	Mouse: Left button down, pos=(751,715)
215.1162 	DATA 	Mouse:  Left button up, pos=(751,715)
216.2241 	DATA 	Keypress: grave
223.2443 	DATA 	Mouse: Left button down, pos=(841,603)
223.3329 	DATA 	Mouse:  Left button up, pos=(841,603)
260.7665 	DATA 	Keypress: space
260.8703 	EXP 	==== END BLOCK 1/6 ====
260.8703 	EXP 	==== START BLOCK 2/6 ====
260.8727 	EXP 	Created triangle = ShapeStim(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineWidth=1.5, name='triangle', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...), windingRule=None)
260.9384 	EXP 	Created anxScale = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=UNKNOWN, autoLog=True, choices=False, depth=0, disappear=False, flipVert=False, high=100, kwargs=UNKNOWN, labels=list(...), leftKeys=['1'], lineColor=(0, 0, 0), low=0, marker=ShapeStim(...), markerColor=(0, 0, 0), markerExpansion=UNKNOWN, markerStart=50.0, maxTime=inf, minTime=0.4, mouseOnly=False, name='anxScale', noMouse=False, pos=[0.0, -0.45], precision=1, respKeys=[], rightKeys=['2'], scale='How anxious do you feel right now?', self=UNKNOWN, showAccept=False, showValue=False, singleClick=False, size=1.2, skipKeys=[], stretch=1.0, textColor=(0, 0, 0), textFont='Helvetica Bold', textSize=0.19200000000000003, tickHeight=0.0, tickMarks=100.0, win=Window(...))
260.9934 	EXP 	ImageStimulus: size = array([1920, 1080])
260.9934 	EXP 	ImageStimulus: image = 'Circles/3_1.JPG'
260.9934 	EXP 	fixCross: autoDraw = True
260.9934 	EXP 	Display Fixation
260.9934 	EXP 	anxScale: flipVert = False
260.9934 	EXP 	anxScale: autoLog = True
260.9934 	EXP 	anxScale: autoDraw = True
260.9934 	EXP 	Display anxScale
262.8905 	EXP 	fixCross: autoDraw = False
262.8905 	EXP 	ImageStimulus: size = array([1920, 1080])
262.8905 	EXP 	ImageStimulus: image = 'Circles/3_1.JPG'
262.8905 	EXP 	ImageStimulus: autoDraw = True
262.8905 	EXP 	anxScale: autoDraw = False
262.8905 	EXP 	anxScale: autoDraw = True
262.8905 	EXP 	Display Circles/3_1.JPG
263.4746 	DATA 	Mouse: Left button down, pos=(721,273)
264.7894 	EXP 	ImageStimulus: autoDraw = False
264.7894 	EXP 	Display Fixation
264.9236 	EXP 	ImageStimulus: size = array([1920, 1080])
264.9236 	EXP 	ImageStimulus: image = 'Circles/3_2.JPG'
265.8241 	EXP 	ImageStimulus: autoDraw = True
265.8241 	EXP 	anxScale: autoDraw = False
265.8241 	EXP 	anxScale: autoDraw = True
265.8241 	EXP 	Display Circles/3_2.JPG
267.7896 	EXP 	ImageStimulus: autoDraw = False
267.7896 	EXP 	Display Fixation
267.7904 	DATA 	RatingScale anxScale: history=[(50.0, 0.0), (51, 2.924), (52, 2.96), (57, 2.996), (60, 3.023), (62, 3.044), (64, 3.074), (65, 3.089), (67, 3.11), (71, 3.141), (72, 3.193), (73, 3.221), (74, 3.39), (72, 3.54), (70, 3.555), (65, 3.575), (59, 3.605), (56, 3.622), (53, 3.64), (50, 3.655), (48, 3.672), (45, 3.688), (44, 3.707), (43, 3.724), (41, 3.739), (40, 3.758), (39, 3.775), (38, 3.823), (30, 3.991), (29, 4.006), (31, 4.191), (34, 4.227), (42, 4.255), (48, 4.271), (51, 4.288), (54, 4.308), (58, 4.323), (60, 4.34), (63, 4.356), (65, 4.374), (68, 4.405), (73, 4.426), (75, 4.455), (78, 4.472), (77, 4.605), (75, 4.625), (73, 4.657), (68, 4.674), (65, 4.688), (64, 4.704), (61, 4.724), (56, 4.739), (53, 4.764), (47, 4.79), (42, 4.805), (38, 4.831), (32, 4.862), (23, 4.896), (20, 4.926), (18, 4.96), (16, 4.997), (17, 5.125), (22, 5.165), (35, 5.194), (45, 5.232), (63, 5.266), (74, 5.296), (83, 5.326), (89, 5.36), (91, 5.395), (88, 5.541), (86, 5.563), (78, 5.597), (65, 5.627), (56, 5.663), (48, 5.693), (41, 5.725), (37, 5.76), (32, 5.793), (25, 5.829), (21, 5.861), (20, 5.889), (21, 6.071), (23, 6.096), (31, 6.126), (43, 6.158), (49, 6.19), (54, 6.206), (58, 6.224), (63, 6.257), (68, 6.294), (73, 6.324), (76, 6.34), (79, 6.359), (90, 6.391), (95, 6.427), (99, 6.461), (100, 6.491), (99, 6.607), (97, 6.625), (88, 6.655), (82, 6.671), (75, 6.69), (69, 6.706), (63, 6.724), (59, 6.737), (54, 6.762), (46, 6.79), (41, 6.808), (35, 6.839)]
267.8064 	EXP 	anxScale: autoDraw = False
267.8064 	EXP 	topMsg: text = 'This concludes the current block. Please wait for further instruction before continuing.'
267.8064 	EXP 	bottomMsg: text = 'Press SPACE to continue.'
267.8064 	EXP 	BetweenBlock
268.7011 	DATA 	Mouse:  Left button up, pos=(936,269)
329.8777 	DATA 	Mouse: Left button down, pos=(784,696)
329.9576 	DATA 	Mouse:  Left button up, pos=(784,696)
330.4632 	DATA 	Keypress: space
330.5566 	EXP 	==== END BLOCK 2/6 ====
330.5566 	EXP 	==== START BLOCK 3/6 ====
330.5580 	EXP 	Created triangle = ShapeStim(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineWidth=1.5, name='triangle', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...), windingRule=None)
330.6150 	EXP 	Created anxScale = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=UNKNOWN, autoLog=True, choices=False, depth=0, disappear=False, flipVert=False, high=100, kwargs=UNKNOWN, labels=list(...), leftKeys=['1'], lineColor=(0, 0, 0), low=0, marker=ShapeStim(...), markerColor=(0, 0, 0), markerExpansion=UNKNOWN, markerStart=50.0, maxTime=inf, minTime=0.4, mouseOnly=False, name='anxScale', noMouse=False, pos=[0.0, -0.45], precision=1, respKeys=[], rightKeys=['2'], scale='How anxious do you feel right now?', self=UNKNOWN, showAccept=False, showValue=False, singleClick=False, size=1.2, skipKeys=[], stretch=1.0, textColor=(0, 0, 0), textFont='Helvetica Bold', textSize=0.19200000000000003, tickHeight=0.0, tickMarks=100.0, win=Window(...))
330.6545 	DATA 	Keypress: q
330.6734 	EXP 	ImageStimulus: size = array([1920, 1080])
330.6734 	EXP 	ImageStimulus: image = 'Circles/3_1.JPG'
330.6734 	EXP 	fixCross: autoDraw = True
330.6734 	EXP 	Display Fixation
330.6734 	EXP 	anxScale: flipVert = False
330.6734 	EXP 	anxScale: autoLog = True
330.6734 	EXP 	anxScale: autoDraw = True
330.6734 	EXP 	Display anxScale
330.7823 	DATA 	Keypress: q
330.9900 	DATA 	Keypress: q
331.3941 	DATA 	Keypress: q
331.6440 	DATA 	Keypress: q
332.5885 	EXP 	fixCross: autoDraw = False
332.5885 	EXP 	ImageStimulus: size = array([1920, 1080])
332.5885 	EXP 	ImageStimulus: image = 'Circles/3_1.JPG'
332.5885 	EXP 	ImageStimulus: autoDraw = True
332.5885 	EXP 	anxScale: autoDraw = False
332.5885 	EXP 	anxScale: autoDraw = True
332.5885 	EXP 	Display Circles/3_1.JPG
332.8411 	DATA 	Keypress: q
332.8998 	EXP 	anxScale: autoDraw = False
332.8998 	EXP 	ImageStimulus: autoDraw = False
332.8998 	EXP 	topMsg: text = "That's the end! "
332.8998 	EXP 	bottomMsg: text = "Press 'q' or 'escape' to end the session."
332.8998 	EXP 	Display TheEnd
333.0571 	DATA 	Keypress: q
333.5031 	EXP 	win: mouseVisible = True
